-6.139169168472290039e+01,-4.004633092880249023e+01,7.345693111419677734e-01,-6.051604080200195312e+01,7.826949834823608398e+00,-3.076406955718994141e+01,-2.024295330047607422e+00,-3.334744453430175781e+00,2.202225875854492188e+01,-5.880335354804992676e+01,-3.250931739807128906e+00,-1.455549168586730957e+01,-1.458745002746582031e+00,-7.792828559875488281e+00,-1.729303598403930664e+01,3.019193410873413086e+00,8.872186660766601562e+00,2.794996261596679688e+01,-9.372333765029907227e+00,-1.843034434318542480e+01,3.316652774810791016e-01,-4.074413514137268066e+01,-1.818075633049011230e+01,-3.380454063415527344e+01,3.132236003875732422e+00,-2.838317298889160156e+01,0.000000000000000000e+00,-6.687391519546508789e+00,-2.730833387374877930e+01,-3.132635259628295898e+01,-1.571417617797851562e+01,-5.121417999267578125e+00,1.286103391647338867e+01,-3.369944357872009277e+01,-2.527582073211669922e+01,2.197903156280517578e+00,-9.134793043136596680e+00,4.957507610321044922e+00,4.979040622711181641e+00,-7.841745138168334961e+00,-2.779234623908996582e+01,-3.016347789764404297e+01,-1.444519042968750000e+01,2.454043412208557129e+01,6.791957378387451172e+00,-3.215671706199645996e+01,5.946678876876831055e+00,-4.937469863891601562e+01,-3.565759539604187012e+01,-4.265320062637329102e+01,-4.502638888359069824e+01,-5.250783491134643555e+01,-3.875969362258911133e+01,5.518673658370971680e+00,-2.324535369873046875e+01,6.100146293640136719e+00,-3.195221400260925293e+01,-1.679372310638427734e+01,1.515771865844726562e+00,-1.652790236473083496e+01,-3.114922761917114258e+01,-2.273015975952148438e+01,-1.709312677383422852e+00,-6.070384502410888672e+00
-4.224275398254394531e+01,-1.198334074020385742e+01,-4.259243106842041016e+01,-4.450979590415954590e+01,3.192254841327667236e+00,2.652279078960418701e+01,-5.975718975067138672e+00,-2.533942174911499023e+01,8.908517956733703613e-01,-3.813924515247344971e+01,2.224165380001068115e+00,-6.034497737884521484e+00,-1.742611557245254517e+01,-1.969703340530395508e+01,-2.642339634895324707e+01,-1.503007370233535767e+01,-1.309356117248535156e+01,-6.081538856029510498e+00,6.633094072341918945e+00,-7.694329738616943359e+00,-1.760686063766479492e+01,2.317466622591018677e+01,9.844232022762298584e+00,-5.342865645885467529e+00,-3.482608699798583984e+01,-1.685540723800659180e+01,0.000000000000000000e+00,9.057718992233276367e+00,-7.544736337661743164e+01,-3.834210294485092163e+01,2.237856388092041016e+00,-4.725006997585296631e+00,-1.117801624536514282e+01,-1.036283731460571289e+00,1.311467719078063965e+01,1.762918472290039062e+00,1.009441614151000977e+00,-2.281407791376113892e+01,-1.543525505065917969e+01,-5.071770668029785156e+01,-4.034112501144409180e+01,-4.142886698246002197e+01,-1.807376289367675781e+01,-3.047669553756713867e+01,3.017724186182022095e+01,-2.178915154933929443e+01,-2.388905102014541626e+01,-8.896350204944610596e+00,-1.089183473587036133e+01,1.021624445915222168e+00,-1.109114646911621094e+00,-2.908602511882781982e+01,3.562806570529937744e+01,-9.049358606338500977e+00,7.351856231689453125e-01,-1.582925766706466675e+01,-1.643465042114257812e+00,-1.920445531606674194e+01,1.804098868370056152e+01,-3.159248763322830200e+01,5.440559864044189453e+00,-5.856448352336883545e+00,-3.307891559600830078e+01,1.801081597805023193e+00
1.138244271278381348e+01,-1.392166543006896973e+01,3.508974552154541016e+00,-1.020485877990722656e+00,-3.521961063146591187e+00,8.139942884445190430e+00,-1.771398067474365234e+01,8.034794270992279053e+00,5.821953630447387695e+01,-3.065678071975708008e+01,1.952571773529052734e+01,-6.390095561742782593e+00,-6.575244009494781494e+00,2.730138969421386719e+01,1.589781880378723145e+01,2.433375167846679688e+01,8.003828048706054688e+00,4.189126586914062500e+01,3.355966177582740784e+01,-9.316839069128036499e+00,1.581983423233032227e+01,4.160923901200294495e+01,-3.681363910436630249e+00,-1.294641876220703125e+01,-5.745577812194824219e-01,2.672364282608032227e+01,0.000000000000000000e+00,-5.562689125537872314e+00,-1.483480453491210938e+00,1.696763467788696289e+01,1.400896549224853516e+01,1.003772068023681641e+01,-2.770460247993469238e-01,4.752336835861206055e+01,-2.165314531326293945e+01,-2.383835530281066895e+01,-4.326802158355712891e+01,-2.118412971496582031e+01,-1.560296535491943359e+00,-2.032233127951622009e+01,-2.879897922277450562e+00,2.972822833061218262e+01,-3.014208853244781494e+00,-2.636541223526000977e+01,3.425711393356323242e+01,-2.120616969466209412e+01,-1.690504312515258789e+00,2.464447823166847229e+01,-1.207695007324218750e+00,5.881543397903442383e+00,-9.777719974517822266e-01,-6.617474883794784546e+00,2.023751711845397949e+01,1.700469487905502319e+01,-1.751874208450317383e+01,1.287300348281860352e+00,4.344160938262939453e+01,4.013727235794067383e+01,-2.076369524002075195e+00,-6.974778890609741211e+00,1.761369132995605469e+01,2.091820573806762695e+01,-8.136304855346679688e+00,-1.699798756837844849e+01
-8.585345745086669922e-02,-7.796919226646423340e+00,2.382179975509643555e+00,-3.413114488124847412e+01,-2.728103637695312500e+01,-1.558560222387313843e+00,-2.365345096588134766e+01,-8.448402881622314453e+00,-3.264176899194717407e+01,-6.656686174869537354e+01,-1.179610157012939453e+01,-4.428541192412376404e+01,-8.559173226356506348e+00,-1.995607173442840576e+01,-2.111136686801910400e+01,-2.125937563180923462e+01,-3.738987207412719727e+00,-8.458276808261871338e+00,-2.398577040433883667e+01,-2.676948866248130798e+01,-2.379513460397720337e+01,-2.534329587221145630e+01,-1.327666068077087402e+01,-4.086248740553855896e+01,-8.095293730497360229e+00,-1.478410923480987549e+01,0.000000000000000000e+00,-7.364928692579269409e+00,-9.242393672466278076e-01,2.395939195156097412e+01,-2.988792419433593750e+01,-2.989442858099937439e+01,-5.939675450325012207e+00,3.876320719718933105e-01,-3.917081356048583984e+01,-3.409306764602661133e+01,-2.887380468845367432e+01,2.875970935821533203e+01,-4.444292068481445312e+00,-1.574447381496429443e+01,-3.853542172908782959e+01,1.745023196935653687e+01,-1.002307796478271484e+01,-5.844169497489929199e+00,-3.683649361133575439e+00,-2.490128087997436523e+01,2.486546754837036133e+00,-2.400689408183097839e+01,-2.785612130165100098e+01,7.677259445190429688e-01,-2.121908974647521973e+01,-2.448948940634727478e+01,-1.859990677237510681e+01,-5.596995115280151367e+00,3.940570116043090820e+00,-1.450549575686454773e+01,-2.788819414377212524e+01,9.152740120887756348e+00,-8.160116195678710938e+00,3.238144463300704956e+01,-1.966073432564735413e+01,-2.130034840106964111e+01,4.198374152183532715e+00,-1.534741520881652832e+01
-4.347155189514160156e+01,-3.537706494331359863e+01,-1.868932247161865234e+00,-2.042503285408020020e+01,-1.253265681862831116e+01,-7.367336392402648926e+00,1.114381812512874603e+01,-7.536478042602539062e-01,2.637266924977302551e+01,-7.819138705730438232e+00,4.391243010759353638e+00,-2.490954101085662842e+00,1.408403217792510986e+00,1.230778455734252930e+01,2.021988630294799805e+01,-4.151821613311767578e+00,3.755951881408691406e+00,1.372435906529426575e+01,-3.062992547452449799e+01,9.291137218475341797e+00,1.841767311096191406e+00,-8.709390759468078613e+00,-7.155873373150825500e+00,2.888381034135818481e+00,1.093062400817871094e+00,6.210791349411010742e+00,0.000000000000000000e+00,1.409655046463012695e+01,2.402730512619018555e+01,-2.579777669906616211e+01,8.885907411575317383e+00,-9.974066704511642456e+00,-1.021242190897464752e+01,4.199688553810119629e+00,-5.758369743824005127e+00,5.753964722156524658e+00,-1.977797454595565796e+01,8.324553966522216797e-01,2.491052840650081635e+01,-2.697223186492919922e+01,1.417887924611568451e+01,4.514513325691223145e+01,1.752699685096740723e+01,1.471754407882690430e+01,8.155843168497085571e-01,-3.549183249473571777e+01,-1.059395503997802734e+01,-1.740432669222354889e+01,-1.829541255533695221e+01,-2.035254837572574615e+01,-1.170130538940429688e+01,-2.004812502861022949e+01,1.106298767030239105e+01,6.964901447296142578e+00,-2.069958758354187012e+01,2.238751262426376343e+00,-1.880099105834960938e+01,-2.993879136443138123e+01,1.334809970855712891e+01,-1.191481471061706543e+00,-1.537891389429569244e+01,-1.372501203417778015e+01,-5.568572521209716797e+00,-4.524979591369628906e-01
-2.713378265500068665e+00,-4.945231778919696808e+01,2.554080891609191895e+01,3.018574714660644531e-01,-3.774943447113037109e+01,1.042282965779304504e+01,-3.353513717651367188e+01,2.156159764528274536e+01,5.910516738891601562e+00,-1.133613348007202148e+00,-4.932936668395996094e+00,4.566545486450195312e+00,-2.544910305738449097e+01,5.553674697875976562e+00,-1.107740402221679688e+01,3.385251569747924805e+01,1.283903503417968750e+01,6.639401435852050781e+00,-5.950373180210590363e+01,-6.185713052749633789e+00,2.699638485908508301e+01,5.917969256639480591e+00,-8.264395371079444885e+00,-1.713277530670166016e+01,5.535384082794189453e+01,8.349446058273315430e+00,0.000000000000000000e+00,2.962550026178359985e+01,3.478773832321166992e+00,-1.203394818305969238e+01,6.800148248672485352e+00,2.445458126068115234e+01,-1.961010640859603882e+01,4.093765555322170258e+01,-1.051847113668918610e+01,-3.862062223255634308e+01,-2.114375479519367218e+01,-3.046132135391235352e+01,-2.674432635307312012e+01,1.735432958602905273e+01,-7.224232840538024902e+01,-9.918145179748535156e+00,-1.414849013090133667e+01,2.762038230895996094e+00,-7.127887621521949768e+00,-1.000636656582355499e+01,-1.733233840763568878e+01,1.385064005851745605e+01,7.702078342437744141e+00,-1.275203537940979004e+01,1.172818939387798309e+01,-6.646068572998046875e+00,1.932787071168422699e+01,-1.012903596460819244e+01,-2.070518684387207031e+01,2.748162436485290527e+01,4.978981018066406250e+01,-2.628745497763156891e+01,3.559662580490112305e+00,1.064440110325813293e+01,-2.062089824676513672e+01,-3.469966411590576172e+00,1.715685677528381348e+01,-4.469119001924991608e+01
-1.965347820520401001e+01,-4.226037597656250000e+01,7.488946318626403809e-01,-5.154973304271697998e+01,-1.622528511285781860e+01,1.612281203269958496e+01,-1.251730442047119141e+00,-4.849888682365417480e+00,5.945019841194152832e+00,-4.430601716041564941e+01,2.716159820556640625e-01,-1.647906655073165894e+01,-2.313551336526870728e+01,-5.201446807384490967e+01,-5.837715959548950195e+01,-1.357551121711730957e+01,-9.787655830383300781e+00,-1.321414279937744141e+01,-3.256123518943786621e+01,-3.966159880161285400e+01,-9.839660644531250000e+00,1.715028131008148193e+01,-5.012009447813034058e+01,-2.442941570281982422e+01,-6.152432680130004883e+00,-5.722633266448974609e+01,0.000000000000000000e+00,-3.560979092121124268e+01,-6.299810492992401123e+01,-7.293518245220184326e+00,-3.144391298294067383e+01,-2.040835118293762207e+01,-5.601457571983337402e+01,1.394801044464111328e+01,-1.034676915407180786e+01,3.010441011190414429e+01,-2.020024746656417847e+01,-2.741197752952575684e+01,-5.211026608943939209e+00,-1.265652668476104736e+01,-7.074877405166625977e+01,4.923585832118988037e+00,1.659944427013397217e+01,-4.578057050704956055e+01,4.909855961799621582e+00,6.393721282482147217e+00,1.564997911453247070e+00,-2.366023588180541992e+01,-7.632491636276245117e+01,1.049599623680114746e+01,-1.058526992797851562e+01,-5.173997366428375244e+01,1.786387002468109131e+01,-1.330408561229705811e+01,-7.229317069053649902e+00,-1.599170249700546265e+01,1.792139911651611328e+01,5.795649290084838867e-01,-1.663947570323944092e+01,1.693039727210998535e+01,3.012857115268707275e+01,-4.706117284297943115e+01,-1.405938047170639038e+01,9.615073204040527344e+00
2.588198530673980713e+01,-5.285325765609741211e+00,2.853033065795898438e+01,9.845464110374450684e+00,2.100321483612060547e+01,2.499913728237152100e+01,-3.596299648284912109e+01,-1.787867248058319092e-01,3.230382731556892395e+01,3.490932226181030273e+01,2.579805946350097656e+01,1.533856001496315002e+01,2.679432344436645508e+01,6.623867303133010864e+00,1.346786236763000488e+01,1.924081209301948547e+01,-1.153945624828338623e-01,3.572035887837409973e+01,3.669657182693481445e+01,-6.267802000045776367e+00,2.504792213439941406e+00,3.269177079200744629e+01,2.842961966991424561e+01,1.693896138668060303e+01,6.372774749994277954e+00,4.089971184730529785e+00,0.000000000000000000e+00,3.056457293033599854e+01,9.094071418046951294e+00,1.724211454391479492e+01,-3.709059953689575195e+00,3.604988563060760498e+01,2.139775347709655762e+01,2.489875352382659912e+01,1.757019495964050293e+01,-8.302503585815429688e+00,3.032706379890441895e+01,-1.593476697802543640e+01,-1.535246920585632324e+01,7.078165769577026367e+00,-4.244360041618347168e+01,4.480404758453369141e+01,-2.074934387207031250e+01,-1.438393947482109070e+01,3.115639173984527588e+01,1.180236947536468506e+01,-6.970287799835205078e+00,1.014329862594604492e+01,1.113950777053833008e+01,2.837805271148681641e+01,1.458184182643890381e+01,7.093899130821228027e+00,2.625319826602935791e+01,2.151043248176574707e+01,-1.040318441390991211e+01,4.377734434604644775e+01,3.515500760078430176e+01,1.255196404457092285e+01,1.603368544578552246e+01,2.833277356624603271e+01,8.482092738151550293e+00,1.321759688854217529e+01,2.120146465301513672e+01,5.506441831588745117e+00
3.635784786939620972e+01,1.477000713348388672e+00,2.249830794334411621e+01,2.448983049392700195e+01,1.660108089447021484e+00,-8.793880701065063477e+00,-3.590142774581909180e+01,-3.670005798339843750e-01,5.420020520687103271e+00,2.916043210029602051e+01,1.945148611068725586e+01,-2.332396841049194336e+01,3.558805942535400391e+00,8.764022350311279297e+00,-2.677313584089279175e+01,-3.168641376495361328e+01,2.885812282562255859e+00,1.112598490715026855e+01,-4.635292291641235352e+00,-3.113116544485092163e+01,-1.021788114309310913e+01,-2.554268217086791992e+01,-3.236487787961959839e+01,1.403995895385742188e+01,-1.946900558471679688e+01,-6.580117642879486084e+00,0.000000000000000000e+00,-2.953452110290527344e+01,-4.448860108852386475e+00,3.894714546203613281e+01,3.273869156837463379e-01,-2.175393533706665039e+01,-4.063147997856140137e+01,-1.301518845558166504e+01,-1.143998026847839355e+01,-3.339022332429885864e+01,-1.862592840194702148e+01,1.567406415939331055e+01,7.128487110137939453e+00,-2.329081803560256958e+01,-2.656365197896957397e+01,3.555213880538940430e+01,-2.563696861267089844e+00,-2.738919711112976074e+01,1.838088512420654297e+00,-8.123583316802978516e+00,-1.711876970529556274e+01,-6.077107095718383789e+01,-2.440020775794982910e+01,3.110014605522155762e+01,-4.299961805343627930e+00,1.725322890281677246e+01,-1.097504425048828125e+01,-7.247855961322784424e+00,3.498715114593505859e+01,-2.285203385353088379e+01,6.235876560211181641e+00,2.385627597570419312e+01,8.155312299728393555e+00,-4.343411421775817871e+01,1.040479844808578491e+01,1.103787946701049805e+01,1.285004115104675293e+01,5.488044917583465576e+00
2.638523766398429871e+01,1.109843847155570984e+01,1.692750692367553711e+00,-3.899890163540840149e+01,3.254064023494720459e+00,8.777035713195800781e+00,-6.644346654415130615e+00,-1.500810241699218750e+01,1.300880932807922363e+01,-5.363503319025039673e+01,-1.233952260017395020e+01,2.026892036199569702e+01,7.994965612888336182e-01,1.850247189402580261e+01,-2.787903338670730591e+00,1.261774468421936035e+01,3.471771717071533203e+00,-6.916345357894897461e+00,5.017783910036087036e+00,-2.083221435546875000e+00,-2.926706862449645996e+01,1.126179218292236328e+01,3.410977363586425781e+00,-1.205745649337768555e+01,-1.225680327415466309e+01,-1.445771911740303040e+01,0.000000000000000000e+00,-2.956126451492309570e+01,-3.768421462178230286e+01,-1.371381786465644836e+01,-6.982151031494140625e+00,-8.103211402893066406e+00,-2.169754168391227722e+01,-1.201803970336914062e+01,3.920622289180755615e+00,2.488759940862655640e+01,-9.256899178028106689e+00,-1.193215775489807129e+01,-9.407870233058929443e+00,1.253047823905944824e+01,-2.036256524920463562e+01,-4.916179418563842773e+01,-7.725314140319824219e+00,-1.934317111968994141e+01,-3.375570958852767944e+01,-6.039029836654663086e+00,9.025461375713348389e-01,8.492867261171340942e+00,2.592446118593215942e+00,-4.261370104551315308e+01,1.120127272605895996e+01,-4.751154044270515442e+01,-2.177405112981796265e+01,-6.231217890977859497e+00,-2.400911808013916016e+01,-3.872289115190505981e+01,1.999463558197021484e+00,-6.570694476366043091e+00,-4.622989416122436523e+00,2.088126540184020996e+01,-2.363861030340194702e+01,-1.721593287587165833e+01,-2.531708049774169922e+01,1.696923661231994629e+01
